epoch,accuracy,categorical_crossentropy,loss,lr,val_accuracy,val_categorical_crossentropy,val_loss
0,0.41237112879753113,0.7015588283538818,0.7015588283538818,0.001,0.6466666460037231,0.6814238429069519,0.6814238429069519
1,0.5704467296600342,0.7965648174285889,0.7965648174285889,0.001,0.6466666460037231,0.6532562375068665,0.6532562375068665
2,0.5704467296600342,0.6868492364883423,0.6868492364883423,0.001,0.6466666460037231,0.6808192729949951,0.6808192729949951
3,0.5704467296600342,0.6832268238067627,0.6832268238067627,0.001,0.3700000047683716,0.6975902318954468,0.6975902318954468
4,0.4810996651649475,0.6910752058029175,0.6910752058029175,0.001,0.35333332419395447,0.7002163529396057,0.7002163529396057
5,0.42268040776252747,0.6931953430175781,0.6931953430175781,0.001,0.4749999940395355,0.697152853012085,0.697152853012085
6,0.4845360815525055,0.6907440423965454,0.6907440423965454,0.001,0.44999998807907104,0.6915809512138367,0.6915809512138367
7,0.6597937941551208,0.6870909333229065,0.6870909333229065,0.001,0.6466666460037231,0.6832367777824402,0.6832367777824402
8,0.5807560086250305,0.6803661584854126,0.6803661584854126,0.001,0.6466666460037231,0.6721848845481873,0.6721848845481873
9,0.5704467296600342,0.6747223138809204,0.6747223138809204,0.001,0.6466666460037231,0.660506546497345,0.660506546497345
10,0.5704467296600342,0.672656238079071,0.672656238079071,0.001,0.6466666460037231,0.654052734375,0.654052734375
11,0.5704467296600342,0.6720063090324402,0.6720063090324402,0.001,0.6466666460037231,0.6542624831199646,0.6542624831199646
12,0.5704467296600342,0.6752104163169861,0.6752104163169861,0.001,0.6466666460037231,0.6607698202133179,0.6607698202133179
13,0.5704467296600342,0.6620344519615173,0.6620344519615173,0.001,0.5116666555404663,0.6746968626976013,0.6746968626976013
14,0.5670102834701538,0.6553835272789001,0.6553835272789001,0.001,0.4716666638851166,0.6961429119110107,0.6961429119110107
15,0.6254295706748962,0.6504648327827454,0.6504648327827454,0.001,0.5116666555404663,0.7213407158851624,0.7213407158851624
16,0.6632302403450012,0.6469623446464539,0.6469623446464539,0.001,0.5066666603088379,0.7425398826599121,0.7425398826599121
17,0.7319587469100952,0.6335203647613525,0.6335203647613525,0.001,0.5099999904632568,0.7551785707473755,0.7551785707473755
18,0.7113401889801025,0.6212295293807983,0.6212295293807983,0.001,0.49000000953674316,0.7649409770965576,0.7649409770965576
19,0.6701030731201172,0.5992178916931152,0.5992178916931152,0.001,0.4933333396911621,0.8042852878570557,0.8042852878570557
20,0.6701030731201172,0.5889149308204651,0.5889149308204651,0.001,0.5083333253860474,0.9177950024604797,0.9177950024604797
21,0.7319587469100952,0.5795689821243286,0.5795689821243286,0.001,0.5166666507720947,1.1113088130950928,1.1113088130950928
22,0.7216494679450989,0.5811383724212646,0.5811383724212646,0.001,0.5166666507720947,1.2056905031204224,1.2056905031204224
23,0.7422680258750916,0.5752694010734558,0.5752694010734558,0.001,0.5116666555404663,1.2515997886657715,1.2515997886657715
24,0.7353951930999756,0.5940911173820496,0.5940911173820496,0.001,0.5216666460037231,1.368857979774475,1.368857979774475
25,0.7319587469100952,0.5811010599136353,0.5811010599136353,0.001,0.5249999761581421,1.5199790000915527,1.5199790000915527
26,0.7182130813598633,0.5783752202987671,0.5783752202987671,0.001,0.5316666960716248,1.5175002813339233,1.5175002813339233
27,0.7766323089599609,0.566011905670166,0.566011905670166,0.001,0.5350000262260437,1.4291644096374512,1.4291644096374512
28,0.7250859141349792,0.5845304131507874,0.5845304131507874,0.001,0.5366666913032532,1.4315119981765747,1.4315119981765747
29,0.7560137510299683,0.5613741278648376,0.5613741278648376,0.001,0.5450000166893005,1.4557181596755981,1.4557181596755981
30,0.769759476184845,0.5501341819763184,0.5501341819763184,0.001,0.54666668176651,1.394555926322937,1.394555926322937
31,0.7560137510299683,0.5430927276611328,0.5430927276611328,0.001,0.5249999761581421,1.2673890590667725,1.2673890590667725
32,0.7731958627700806,0.5472133755683899,0.5472133755683899,0.001,0.5249999761581421,1.2003352642059326,1.2003352642059326
33,0.7560137510299683,0.5403080582618713,0.5403080582618713,0.001,0.5333333611488342,1.2618221044540405,1.2618221044540405
34,0.7628865838050842,0.5711029767990112,0.5711029767990112,0.001,0.5400000214576721,1.2601966857910156,1.2601966857910156
35,0.7491409182548523,0.5890420079231262,0.5890420079231262,0.001,0.5233333110809326,1.1744154691696167,1.1744154691696167
36,0.7766323089599609,0.5563997626304626,0.5563997626304626,0.001,0.5133333206176758,1.115551233291626,1.115551233291626
37,0.738831639289856,0.5703521370887756,0.5703521370887756,0.001,0.5266666412353516,1.154233455657959,1.154233455657959
38,0.7835051417350769,0.5323485136032104,0.5323485136032104,0.001,0.5333333611488342,1.1962260007858276,1.1962260007858276
39,0.7594501972198486,0.5561326742172241,0.5561326742172241,0.001,0.5316666960716248,1.1859843730926514,1.1859843730926514
40,0.7800687551498413,0.5502732396125793,0.5502732396125793,0.001,0.5149999856948853,1.1416033506393433,1.1416033506393433
41,0.7766323089599609,0.5567431449890137,0.5567431449890137,0.001,0.5149999856948853,1.1441787481307983,1.1441787481307983
42,0.7731958627700806,0.547787606716156,0.547787606716156,0.001,0.5183333158493042,1.2073931694030762,1.2073931694030762
43,0.7594501972198486,0.547550618648529,0.547550618648529,0.001,0.5333333611488342,1.2732586860656738,1.2732586860656738
44,0.769759476184845,0.5551539063453674,0.5551539063453674,0.001,0.5266666412353516,1.2624214887619019,1.2624214887619019
45,0.7628865838050842,0.5532286167144775,0.5532286167144775,0.001,0.5166666507720947,1.234564185142517,1.234564185142517
46,0.7594501972198486,0.533308744430542,0.533308744430542,0.001,0.5183333158493042,1.2755934000015259,1.2755934000015259
47,0.769759476184845,0.5578280687332153,0.5578280687332153,0.001,0.5216666460037231,1.292356014251709,1.292356014251709
48,0.7491409182548523,0.5569987297058105,0.5569987297058105,0.001,0.528333306312561,1.30202317237854,1.30202317237854
49,0.7835051417350769,0.529177188873291,0.529177188873291,0.001,0.5216666460037231,1.2876163721084595,1.2876163721084595
50,0.7800687551498413,0.5285981297492981,0.5285981297492981,0.001,0.528333306312561,1.2972334623336792,1.2972334623336792
51,0.7835051417350769,0.5149227380752563,0.5149227380752563,0.001,0.5233333110809326,1.2826228141784668,1.2826228141784668
52,0.7663230299949646,0.5298629999160767,0.5298629999160767,0.0005,0.5266666412353516,1.2968990802764893,1.2968990802764893
53,0.7903780341148376,0.5038056373596191,0.5038056373596191,0.0005,0.5333333611488342,1.3314478397369385,1.3314478397369385
54,0.738831639289856,0.5681797862052917,0.5681797862052917,0.0005,0.5366666913032532,1.337254524230957,1.337254524230957
55,0.7594501972198486,0.534180760383606,0.534180760383606,0.0005,0.5316666960716248,1.3245238065719604,1.3245238065719604
56,0.7731958627700806,0.5451785326004028,0.5451785326004028,0.0005,0.5216666460037231,1.2836488485336304,1.2836488485336304
57,0.7628865838050842,0.5315933227539062,0.5315933227539062,0.0005,0.5216666460037231,1.2800202369689941,1.2800202369689941
58,0.7800687551498413,0.5497691035270691,0.5497691035270691,0.0005,0.5299999713897705,1.2965583801269531,1.2965583801269531
59,0.769759476184845,0.5413771867752075,0.5413771867752075,0.0005,0.5333333611488342,1.3226028680801392,1.3226028680801392
60,0.7800687551498413,0.5103306174278259,0.5103306174278259,0.0005,0.5333333611488342,1.3002305030822754,1.3002305030822754
61,0.7731958627700806,0.5269067287445068,0.5269067287445068,0.0005,0.5333333611488342,1.3001444339752197,1.3001444339752197
62,0.7560137510299683,0.5421163439750671,0.5421163439750671,0.0005,0.5299999713897705,1.31204354763031,1.31204354763031
63,0.7938144207000732,0.5296061635017395,0.5296061635017395,0.0005,0.5299999713897705,1.3038712739944458,1.3038712739944458
64,0.7766323089599609,0.5431386232376099,0.5431386232376099,0.0005,0.5316666960716248,1.294860601425171,1.294860601425171
65,0.8213058710098267,0.5028346180915833,0.5028346180915833,0.0005,0.5316666960716248,1.2815841436386108,1.2815841436386108
66,0.7663230299949646,0.5172316431999207,0.5172316431999207,0.0005,0.5216666460037231,1.2655251026153564,1.2655251026153564
67,0.7594501972198486,0.5384470224380493,0.5384470224380493,0.0005,0.5233333110809326,1.2762980461120605,1.2762980461120605
68,0.7628865838050842,0.5344057679176331,0.5344057679176331,0.0005,0.528333306312561,1.2901430130004883,1.2901430130004883
69,0.7731958627700806,0.5352575182914734,0.5352575182914734,0.0005,0.5299999713897705,1.2950042486190796,1.2950042486190796
70,0.7491409182548523,0.5552477240562439,0.5552477240562439,0.0005,0.5316666960716248,1.2838472127914429,1.2838472127914429
71,0.7525773048400879,0.5458498001098633,0.5458498001098633,0.0005,0.5316666960716248,1.2970833778381348,1.2970833778381348
72,0.7491409182548523,0.5345808267593384,0.5345808267593384,0.0005,0.5316666960716248,1.2904852628707886,1.2904852628707886
73,0.80756014585495,0.5034464597702026,0.5034464597702026,0.0005,0.5266666412353516,1.2579538822174072,1.2579538822174072
74,0.7457044720649719,0.5465826392173767,0.5465826392173767,0.0005,0.5199999809265137,1.2154330015182495,1.2154330015182495
75,0.7422680258750916,0.5410967469215393,0.5410967469215393,0.0005,0.5249999761581421,1.2318060398101807,1.2318060398101807
76,0.7628865838050842,0.5446149706840515,0.5446149706840515,0.0005,0.5333333611488342,1.293116807937622,1.293116807937622
77,0.7731958627700806,0.5411392450332642,0.5411392450332642,0.0005,0.5433333516120911,1.3079148530960083,1.3079148530960083
78,0.7869415879249573,0.5461568832397461,0.5461568832397461,0.0005,0.5299999713897705,1.2460825443267822,1.2460825443267822
79,0.7560137510299683,0.5461518168449402,0.5461518168449402,0.0005,0.5149999856948853,1.166752815246582,1.166752815246582
80,0.7663230299949646,0.5243524312973022,0.5243524312973022,0.0005,0.5149999856948853,1.1716678142547607,1.1716678142547607
81,0.769759476184845,0.5120410919189453,0.5120410919189453,0.0005,0.528333306312561,1.2420765161514282,1.2420765161514282
82,0.7628865838050842,0.5230047702789307,0.5230047702789307,0.0005,0.5366666913032532,1.288144826889038,1.288144826889038
83,0.7903780341148376,0.5232517719268799,0.5232517719268799,0.0005,0.5316666960716248,1.2709318399429321,1.2709318399429321
84,0.7766323089599609,0.5344768166542053,0.5344768166542053,0.0005,0.5216666460037231,1.222816824913025,1.222816824913025
85,0.7835051417350769,0.5180714130401611,0.5180714130401611,0.0005,0.5233333110809326,1.2218196392059326,1.2218196392059326
86,0.7835051417350769,0.5227127075195312,0.5227127075195312,0.0005,0.5316666960716248,1.2488219738006592,1.2488219738006592
87,0.7525773048400879,0.5238833427429199,0.5238833427429199,0.0005,0.5366666913032532,1.3081321716308594,1.3081321716308594
88,0.7903780341148376,0.5261773467063904,0.5261773467063904,0.0005,0.5383333563804626,1.3194319009780884,1.3194319009780884
89,0.7560137510299683,0.520782470703125,0.520782470703125,0.0005,0.5299999713897705,1.2689226865768433,1.2689226865768433
