epoch,accuracy,categorical_crossentropy,loss,lr,val_accuracy,val_categorical_crossentropy,val_loss
0,0.5925925970077515,0.6382308006286621,0.6382308006286621,0.001,0.9485834240913391,0.6911188364028931,0.6911188364028931
1,0.9259259104728699,0.3352915346622467,0.3352915346622467,0.001,0.8730325102806091,0.6891042590141296,0.6891042590141296
2,0.9629629850387573,0.2210559844970703,0.2210559844970703,0.001,0.7450157403945923,0.6869640946388245,0.6869640946388245
3,0.9629629850387573,0.16015274822711945,0.16015274822711945,0.001,0.6799580454826355,0.6847604513168335,0.6847604513168335
4,0.9629629850387573,0.11967361718416214,0.11967361718416214,0.001,0.6400839686393738,0.6823698282241821,0.6823698282241821
5,1.0,0.0907297283411026,0.0907297283411026,0.001,0.6190975904464722,0.6798055768013,0.6798055768013
6,1.0,0.06894875317811966,0.06894875317811966,0.001,0.6169989705085754,0.677129328250885,0.677129328250885
7,1.0,0.053223494440317154,0.053223494440317154,0.001,0.6169989705085754,0.674386203289032,0.674386203289032
8,1.0,0.04184851795434952,0.04184851795434952,0.001,0.6169989705085754,0.6716431379318237,0.6716431379318237
9,1.0,0.03358631953597069,0.03358631953597069,0.001,0.6169989705085754,0.6689947843551636,0.6689947843551636
10,1.0,0.02752310410141945,0.02752310410141945,0.001,0.6169989705085754,0.6665026545524597,0.6665026545524597
11,1.0,0.023006169125437737,0.023006169125437737,0.001,0.6169989705085754,0.6641973853111267,0.6641973853111267
12,1.0,0.019574103876948357,0.019574103876948357,0.001,0.6169989705085754,0.6620617508888245,0.6620617508888245
13,1.0,0.01683886907994747,0.01683886907994747,0.001,0.6169989705085754,0.6600923538208008,0.6600923538208008
14,1.0,0.014524483121931553,0.014524483121931553,0.001,0.6169989705085754,0.6582816243171692,0.6582816243171692
15,1.0,0.012592106126248837,0.012592106126248837,0.001,0.6169989705085754,0.6566275954246521,0.6566275954246521
16,1.0,0.010966074652969837,0.010966074652969837,0.001,0.6169989705085754,0.6551306247711182,0.6551306247711182
17,1.0,0.009592962451279163,0.009592962451279163,0.001,0.6169989705085754,0.6538028120994568,0.6538028120994568
18,1.0,0.008474967442452908,0.008474967442452908,0.001,0.6169989705085754,0.6526229381561279,0.6526229381561279
19,1.0,0.007540661841630936,0.007540661841630936,0.001,0.6169989705085754,0.6515921950340271,0.6515921950340271
20,1.0,0.0067580752074718475,0.0067580752074718475,0.001,0.6169989705085754,0.6507061719894409,0.6507061719894409
21,1.0,0.0060974895022809505,0.0060974895022809505,0.001,0.6169989705085754,0.6499547362327576,0.6499547362327576
22,1.0,0.005530961323529482,0.005530961323529482,0.001,0.6169989705085754,0.6493269205093384,0.6493269205093384
23,1.0,0.005040108226239681,0.005040108226239681,0.001,0.6169989705085754,0.6488121747970581,0.6488121747970581
24,1.0,0.004610178992152214,0.004610178992152214,0.001,0.6169989705085754,0.6484030485153198,0.6484030485153198
25,1.0,0.00423049833625555,0.00423049833625555,0.001,0.6169989705085754,0.6480823159217834,0.6480823159217834
26,1.0,0.003893111599609256,0.003893111599609256,0.001,0.6169989705085754,0.6478385329246521,0.6478385329246521
27,1.0,0.0035929614678025246,0.0035929614678025246,0.001,0.6169989705085754,0.6476571559906006,0.6476571559906006
28,1.0,0.0033260108903050423,0.0033260108903050423,0.001,0.6169989705085754,0.6475300192832947,0.6475300192832947
29,1.0,0.003086040960624814,0.003086040960624814,0.001,0.6169989705085754,0.6474534273147583,0.6474534273147583
30,1.0,0.002872728044167161,0.002872728044167161,0.001,0.6169989705085754,0.647417426109314,0.647417426109314
31,1.0,0.002682185498997569,0.002682185498997569,0.001,0.6169989705085754,0.6474191546440125,0.6474191546440125
32,1.0,0.00251072202809155,0.00251072202809155,0.001,0.6169989705085754,0.6474623680114746,0.6474623680114746
33,1.0,0.0023561259731650352,0.0023561259731650352,0.001,0.6169989705085754,0.647539496421814,0.647539496421814
34,1.0,0.0022157628554850817,0.0022157628554850817,0.001,0.6169989705085754,0.6476491093635559,0.6476491093635559
35,1.0,0.0020888540893793106,0.0020888540893793106,0.001,0.6169989705085754,0.6477875113487244,0.6477875113487244
36,1.0,0.0019729475025087595,0.0019729475025087595,0.001,0.6169989705085754,0.6479527354240417,0.6479527354240417
37,1.0,0.0018678619526326656,0.0018678619526326656,0.001,0.6169989705085754,0.6481429934501648,0.6481429934501648
38,1.0,0.001771202078089118,0.001771202078089118,0.001,0.6169989705085754,0.6483489871025085,0.6483489871025085
39,1.0,0.0016821122262626886,0.0016821122262626886,0.001,0.6169989705085754,0.6485844850540161,0.6485844850540161
40,1.0,0.001599994022399187,0.001599994022399187,0.001,0.6169989705085754,0.6488385796546936,0.6488385796546936
41,1.0,0.001524432678706944,0.001524432678706944,0.001,0.6169989705085754,0.6491076946258545,0.6491076946258545
42,1.0,0.0014547352911904454,0.0014547352911904454,0.001,0.6169989705085754,0.6493844389915466,0.6493844389915466
43,1.0,0.0013902492355555296,0.0013902492355555296,0.001,0.6169989705085754,0.6496597528457642,0.6496597528457642
44,1.0,0.0013309592613950372,0.0013309592613950372,0.001,0.6169989705085754,0.6499478220939636,0.6499478220939636
45,1.0,0.0012756434734910727,0.0012756434734910727,0.001,0.6169989705085754,0.6502329111099243,0.6502329111099243
46,1.0,0.0012250776635482907,0.0012250776635482907,0.001,0.6169989705085754,0.6505171656608582,0.6505171656608582
47,1.0,0.0011780798668041825,0.0011780798668041825,0.001,0.6169989705085754,0.6508072018623352,0.6508072018623352
48,1.0,0.0011350867571309209,0.0011350867571309209,0.001,0.6169989705085754,0.6510945558547974,0.6510945558547974
49,1.0,0.001095147687010467,0.001095147687010467,0.001,0.6169989705085754,0.6513798832893372,0.6513798832893372
50,1.0,0.0010575188789516687,0.0010575188789516687,0.001,0.6169989705085754,0.6516643762588501,0.6516643762588501
51,1.0,0.0010226814774796367,0.0010226814774796367,0.001,0.6169989705085754,0.651944637298584,0.651944637298584
52,1.0,0.0009902043966576457,0.0009902043966576457,0.001,0.6169989705085754,0.6522214412689209,0.6522214412689209
53,1.0,0.0009598764008842409,0.0009598764008842409,0.001,0.6169989705085754,0.6524866223335266,0.6524866223335266
54,1.0,0.0009307149448432028,0.0009307149448432028,0.001,0.6169989705085754,0.6527591347694397,0.6527591347694397
55,1.0,0.0009036726551130414,0.0009036726551130414,0.001,0.6169989705085754,0.6530193090438843,0.6530193090438843
56,1.0,0.0008778326446190476,0.0008778326446190476,0.001,0.6169989705085754,0.6532818675041199,0.6532818675041199
57,1.0,0.0008534025982953608,0.0008534025982953608,0.001,0.6169989705085754,0.6535366177558899,0.6535366177558899
58,1.0,0.000830391189083457,0.000830391189083457,0.001,0.6169989705085754,0.6537933349609375,0.6537933349609375
59,1.0,0.0008084370638243854,0.0008084370638243854,0.001,0.6169989705085754,0.654044508934021,0.654044508934021
60,1.0,0.0007879195036366582,0.0007879195036366582,0.001,0.6169989705085754,0.6542944312095642,0.6542944312095642
61,1.0,0.0007686094613745809,0.0007686094613745809,0.001,0.6169989705085754,0.6545394659042358,0.6545394659042358
62,1.0,0.0007499471539631486,0.0007499471539631486,0.001,0.6169989705085754,0.6547845005989075,0.6547845005989075
63,1.0,0.0007323912577703595,0.0007323912577703595,0.001,0.6169989705085754,0.6550173163414001,0.6550173163414001
64,1.0,0.0007158094085752964,0.0007158094085752964,0.001,0.6169989705085754,0.6552441120147705,0.6552441120147705
65,1.0,0.0006997386808507144,0.0006997386808507144,0.001,0.6169989705085754,0.6554613709449768,0.6554613709449768
66,1.0,0.0006845054449513555,0.0006845054449513555,0.001,0.6169989705085754,0.6556680202484131,0.6556680202484131
67,1.0,0.0006698672659695148,0.0006698672659695148,0.001,0.6169989705085754,0.655866801738739,0.655866801738739
68,1.0,0.0006562388734892011,0.0006562388734892011,0.001,0.6169989705085754,0.656049907207489,0.656049907207489
69,1.0,0.0006429319619201124,0.0006429319619201124,0.001,0.6169989705085754,0.6562219262123108,0.6562219262123108
70,1.0,0.0006304054986685514,0.0006304054986685514,0.001,0.6169989705085754,0.6563823819160461,0.6563823819160461
71,1.0,0.000617949350271374,0.000617949350271374,0.001,0.6169989705085754,0.6565322279930115,0.6565322279930115
72,1.0,0.0006062869797460735,0.0006062869797460735,0.001,0.6169989705085754,0.6566738486289978,0.6566738486289978
73,1.0,0.0005947611061856151,0.0005947611061856151,0.001,0.6169989705085754,0.6568045020103455,0.6568045020103455
74,1.0,0.0005837202770635486,0.0005837202770635486,0.001,0.6169989705085754,0.6569361090660095,0.6569361090660095
75,1.0,0.0005733674042858183,0.0005733674042858183,0.001,0.6169989705085754,0.6570518612861633,0.6570518612861633
76,1.0,0.000562921748496592,0.000562921748496592,0.001,0.6169989705085754,0.6571690440177917,0.6571690440177917
77,1.0,0.0005532346549443901,0.0005532346549443901,0.001,0.6169989705085754,0.6572770476341248,0.6572770476341248
78,1.0,0.0005435076309368014,0.0005435076309368014,0.001,0.6169989705085754,0.6573789715766907,0.6573789715766907
79,1.0,0.0005342481308616698,0.0005342481308616698,0.001,0.6169989705085754,0.6574695706367493,0.6574695706367493
80,1.0,0.0005253501585684717,0.0005253501585684717,0.001,0.6169989705085754,0.6575579047203064,0.6575579047203064
81,1.0,0.0005166902556084096,0.0005166902556084096,0.0005,0.6169989705085754,0.6575964689254761,0.6575964689254761
82,1.0,0.0005126536707393825,0.0005126536707393825,0.0005,0.6169989705085754,0.6576228141784668,0.6576228141784668
83,1.0,0.000508422963321209,0.000508422963321209,0.0005,0.6169989705085754,0.657640278339386,0.657640278339386
84,1.0,0.0005044260178692639,0.0005044260178692639,0.0005,0.6169989705085754,0.6576530337333679,0.6576530337333679
85,1.0,0.0005003760452382267,0.0005003760452382267,0.0005,0.6169989705085754,0.657659113407135,0.657659113407135
86,1.0,0.000496542314067483,0.000496542314067483,0.0005,0.6169989705085754,0.6576495170593262,0.6576495170593262
87,1.0,0.000492584949824959,0.000492584949824959,0.0005,0.6169989705085754,0.6576402187347412,0.6576402187347412
88,1.0,0.000488936435431242,0.000488936435431242,0.0005,0.6169989705085754,0.6576228737831116,0.6576228737831116
89,1.0,0.00048555262037552893,0.00048555262037552893,0.0005,0.6169989705085754,0.6575964093208313,0.6575964093208313
90,1.0,0.00048170986701734364,0.00048170986701734364,0.0005,0.6169989705085754,0.6575591564178467,0.6575591564178467
91,1.0,0.0004780127201229334,0.0004780127201229334,0.0005,0.6169989705085754,0.657505214214325,0.657505214214325
92,1.0,0.0004742317250929773,0.0004742317250929773,0.0005,0.6169989705085754,0.657457172870636,0.657457172870636
93,1.0,0.00047101546078920364,0.00047101546078920364,0.0005,0.6169989705085754,0.6573987007141113,0.6573987007141113
94,1.0,0.0004676756216213107,0.0004676756216213107,0.0005,0.6169989705085754,0.6573278307914734,0.6573278307914734
95,1.0,0.0004640709958039224,0.0004640709958039224,0.0005,0.6169989705085754,0.6572522521018982,0.6572522521018982
96,1.0,0.00046080612810328603,0.00046080612810328603,0.0005,0.6169989705085754,0.6571696400642395,0.6571696400642395
97,1.0,0.0004575058992486447,0.0004575058992486447,0.0005,0.6169989705085754,0.6570806503295898,0.6570806503295898
98,1.0,0.00045433806371875107,0.00045433806371875107,0.0005,0.6169989705085754,0.6569786071777344,0.6569786071777344
99,1.0,0.0004511083825491369,0.0004511083825491369,0.0005,0.6169989705085754,0.6568745970726013,0.6568745970726013
100,1.0,0.00044783460907638073,0.00044783460907638073,0.0005,0.6169989705085754,0.6567630767822266,0.6567630767822266
101,1.0,0.00044460929348133504,0.00044460929348133504,0.0005,0.6169989705085754,0.6566463112831116,0.6566463112831116
102,1.0,0.0004416398878674954,0.0004416398878674954,0.0005,0.6169989705085754,0.656509280204773,0.656509280204773
103,1.0,0.0004384674830362201,0.0004384674830362201,0.0005,0.6169989705085754,0.6563737392425537,0.6563737392425537
104,1.0,0.0004355201090220362,0.0004355201090220362,0.0005,0.6169989705085754,0.6562256813049316,0.6562256813049316
105,1.0,0.0004324270994402468,0.0004324270994402468,0.0005,0.6169989705085754,0.6560680866241455,0.6560680866241455
106,1.0,0.0004293253005016595,0.0004293253005016595,0.0005,0.6169989705085754,0.6559040546417236,0.6559040546417236
107,1.0,0.00042659410974010825,0.00042659410974010825,0.0005,0.6169989705085754,0.6557321548461914,0.6557321548461914
108,1.0,0.00042375255725346506,0.00042375255725346506,0.0005,0.6169989705085754,0.6555493474006653,0.6555493474006653
109,1.0,0.00042076982208527625,0.00042076982208527625,0.0005,0.6169989705085754,0.6553568840026855,0.6553568840026855
110,1.0,0.00041775175486691296,0.00041775175486691296,0.0005,0.6169989705085754,0.6551616191864014,0.6551616191864014
111,1.0,0.0004150999302510172,0.0004150999302510172,0.0005,0.6169989705085754,0.654958188533783,0.654958188533783
112,1.0,0.0004122009559068829,0.0004122009559068829,0.0005,0.6169989705085754,0.654747486114502,0.654747486114502
113,1.0,0.00040949173853732646,0.00040949173853732646,0.0005,0.6169989705085754,0.6545336246490479,0.6545336246490479
114,1.0,0.000406751612899825,0.000406751612899825,0.0005,0.6169989705085754,0.6543101668357849,0.6543101668357849
115,1.0,0.00040399821591563523,0.00040399821591563523,0.0005,0.6169989705085754,0.6540810465812683,0.6540810465812683
116,1.0,0.00040135078597813845,0.00040135078597813845,0.0005,0.6169989705085754,0.6538480520248413,0.6538480520248413
117,1.0,0.00039868560270406306,0.00039868560270406306,0.0005,0.6169989705085754,0.6536063551902771,0.6536063551902771
118,1.0,0.00039607335929758847,0.00039607335929758847,0.0005,0.6169989705085754,0.6533554792404175,0.6533554792404175
119,1.0,0.00039339938666671515,0.00039339938666671515,0.0005,0.6169989705085754,0.6530928015708923,0.6530928015708923
120,1.0,0.0003908444778062403,0.0003908444778062403,0.0005,0.6169989705085754,0.6528280377388,0.6528280377388
121,1.0,0.0003884264442604035,0.0003884264442604035,0.0005,0.6169989705085754,0.6525560021400452,0.6525560021400452
122,1.0,0.00038580092950724065,0.00038580092950724065,0.0005,0.6169989705085754,0.6522708535194397,0.6522708535194397
123,1.0,0.0003831534122582525,0.0003831534122582525,0.0005,0.6169989705085754,0.6519864797592163,0.6519864797592163
124,1.0,0.0003807308676186949,0.0003807308676186949,0.0005,0.6169989705085754,0.6516879200935364,0.6516879200935364
125,1.0,0.00037826859625056386,0.00037826859625056386,0.0005,0.6169989705085754,0.6513863205909729,0.6513863205909729
