epoch,accuracy,categorical_crossentropy,loss,lr,val_accuracy,val_categorical_crossentropy,val_loss
0,0.2150000035762787,1.7906427383422852,1.7906427383422852,0.001,0.1818181872367859,2.3536274433135986,2.3536274433135986
1,0.26499998569488525,2.1840262413024902,2.1840262413024902,0.001,0.38429751992225647,1.7620030641555786,1.7620030641555786
2,0.4099999964237213,1.6441621780395508,1.6441621780395508,0.001,0.3471074402332306,1.7005717754364014,1.7005717754364014
3,0.4099999964237213,1.6445313692092896,1.6445313692092896,0.001,0.3429751992225647,1.6813546419143677,1.6813546419143677
4,0.39500001072883606,1.6144225597381592,1.6144225597381592,0.001,0.3471074402332306,1.6525548696517944,1.6525548696517944
5,0.4050000011920929,1.544549584388733,1.544549584388733,0.001,0.35537189245224,1.612086534500122,1.612086534500122
6,0.46000000834465027,1.4183865785598755,1.4183865785598755,0.001,0.3305785059928894,1.6087249517440796,1.6087249517440796
7,0.5550000071525574,1.2782357931137085,1.2782357931137085,0.001,0.3140496015548706,1.758567452430725,1.758567452430725
8,0.5299999713897705,1.216701865196228,1.216701865196228,0.001,0.3016528785228729,1.8721009492874146,1.8721009492874146
9,0.5550000071525574,1.185642957687378,1.185642957687378,0.001,0.3636363744735718,1.8515431880950928,1.8515431880950928
10,0.574999988079071,1.0886000394821167,1.0886000394821167,0.001,0.3801652789115906,1.8779970407485962,1.8779970407485962
11,0.5950000286102295,1.0420570373535156,1.0420570373535156,0.001,0.38429751992225647,1.9197112321853638,1.9197112321853638
12,0.6200000047683716,1.0011943578720093,1.0011943578720093,0.001,0.40082645416259766,1.9296246767044067,1.9296246767044067
13,0.6650000214576721,0.9157767295837402,0.9157767295837402,0.001,0.40082645416259766,1.9758163690567017,1.9758163690567017
14,0.699999988079071,0.8505450487136841,0.8505450487136841,0.001,0.38842976093292236,1.9954588413238525,1.9954588413238525
15,0.6899999976158142,0.822472095489502,0.822472095489502,0.001,0.40495866537094116,1.914361834526062,1.914361834526062
16,0.7250000238418579,0.7585991024971008,0.7585991024971008,0.001,0.42561984062194824,1.8567924499511719,1.8567924499511719
17,0.75,0.7135507464408875,0.7135507464408875,0.001,0.42148759961128235,1.8693904876708984,1.8693904876708984
18,0.7850000262260437,0.6689572334289551,0.6689572334289551,0.001,0.41735535860061646,1.9455883502960205,1.9455883502960205
19,0.7950000166893005,0.624874472618103,0.624874472618103,0.001,0.43801653385162354,2.0626108646392822,2.0626108646392822
20,0.800000011920929,0.5980271697044373,0.5980271697044373,0.001,0.43388429284095764,2.143986940383911,2.143986940383911
21,0.8149999976158142,0.5482227802276611,0.5482227802276611,0.001,0.41322314739227295,2.199855089187622,2.199855089187622
22,0.824999988079071,0.5042651891708374,0.5042651891708374,0.001,0.41735535860061646,2.321169376373291,2.321169376373291
23,0.7799999713897705,0.5044553875923157,0.5044553875923157,0.001,0.42975205183029175,2.5104777812957764,2.5104777812957764
24,0.8349999785423279,0.4165606200695038,0.4165606200695038,0.001,0.42561984062194824,2.72747540473938,2.72747540473938
25,0.8500000238418579,0.4028790295124054,0.4028790295124054,0.001,0.44628098607063293,2.8457038402557373,2.8457038402557373
26,0.8849999904632568,0.3649291694164276,0.3649291694164276,0.001,0.43801653385162354,3.027247905731201,3.027247905731201
27,0.8550000190734863,0.35771626234054565,0.35771626234054565,0.001,0.44214877486228943,3.242500066757202,3.242500066757202
28,0.9049999713897705,0.26794901490211487,0.26794901490211487,0.001,0.43801653385162354,3.4811038970947266,3.4811038970947266
29,0.8700000047683716,0.2958832085132599,0.2958832085132599,0.001,0.46694216132164,3.5992391109466553,3.5992391109466553
30,0.925000011920929,0.2358507663011551,0.2358507663011551,0.001,0.4545454680919647,3.7584354877471924,3.7584354877471924
31,0.8899999856948853,0.23486612737178802,0.23486612737178802,0.001,0.4628099203109741,4.0042195320129395,4.0042195320129395
32,0.925000011920929,0.20333680510520935,0.20333680510520935,0.001,0.45041322708129883,4.187832832336426,4.187832832336426
33,0.9449999928474426,0.16920845210552216,0.16920845210552216,0.001,0.43801653385162354,4.456200122833252,4.456200122833252
34,0.9449999928474426,0.16301169991493225,0.16301169991493225,0.001,0.4545454680919647,4.816886901855469,4.816886901855469
35,0.949999988079071,0.16203922033309937,0.16203922033309937,0.001,0.46694216132164,5.295360088348389,5.295360088348389
36,0.9150000214576721,0.19126199185848236,0.19126199185848236,0.001,0.44628098607063293,5.439340591430664,5.439340591430664
37,0.9549999833106995,0.14592266082763672,0.14592266082763672,0.001,0.43388429284095764,5.652232646942139,5.652232646942139
38,0.9449999928474426,0.18386870622634888,0.18386870622634888,0.001,0.44214877486228943,5.9301981925964355,5.9301981925964355
39,0.9649999737739563,0.14520668983459473,0.14520668983459473,0.001,0.45041322708129883,6.154597282409668,6.154597282409668
40,0.949999988079071,0.14926253259181976,0.14926253259181976,0.001,0.44214877486228943,6.161980152130127,6.161980152130127
41,0.9200000166893005,0.17194625735282898,0.17194625735282898,0.001,0.44214877486228943,6.2966227531433105,6.2966227531433105
42,0.9599999785423279,0.11185221374034882,0.11185221374034882,0.001,0.43801653385162354,6.620499134063721,6.620499134063721
43,0.9449999928474426,0.1348484754562378,0.1348484754562378,0.001,0.44628098607063293,6.680025100708008,6.680025100708008
44,0.9700000286102295,0.09817880392074585,0.09817880392074585,0.001,0.43388429284095764,6.626296043395996,6.626296043395996
