epoch,accuracy,categorical_crossentropy,loss,lr,val_accuracy,val_categorical_crossentropy,val_loss
0,0.08205128461122513,2.544769763946533,2.544769763946533,0.001,0.10256410390138626,2.484102487564087,2.484102487564087
1,0.19487179815769196,2.304372549057007,2.304372549057007,0.001,0.06923077255487442,2.48348069190979,2.48348069190979
2,0.30000001192092896,2.182457208633423,2.182457208633423,0.001,0.06923077255487442,2.482651472091675,2.482651472091675
3,0.32307693362236023,2.0913214683532715,2.0913214683532715,0.001,0.0743589773774147,2.4818472862243652,2.4818472862243652
4,0.3512820601463318,2.0256173610687256,2.0256173610687256,0.001,0.08461538702249527,2.481041193008423,2.481041193008423
5,0.39230769872665405,1.9837483167648315,1.9837483167648315,0.001,0.09487179666757584,2.480102062225342,2.480102062225342
6,0.446153849363327,1.945846676826477,1.945846676826477,0.001,0.09487179666757584,2.4791648387908936,2.4791648387908936
7,0.46666666865348816,1.907591700553894,1.907591700553894,0.001,0.08974359184503555,2.478292942047119,2.478292942047119
8,0.4923076927661896,1.87124764919281,1.87124764919281,0.001,0.0923076942563057,2.4775002002716064,2.4775002002716064
9,0.5051282048225403,1.8385851383209229,1.8385851383209229,0.001,0.08717948943376541,2.4768154621124268,2.4768154621124268
10,0.5025641322135925,1.8088740110397339,1.8088740110397339,0.001,0.08461538702249527,2.4762325286865234,2.4762325286865234
11,0.5076923370361328,1.780977725982666,1.780977725982666,0.001,0.08461538702249527,2.4757614135742188,2.4757614135742188
12,0.528205156326294,1.7536585330963135,1.7536585330963135,0.001,0.08461538702249527,2.4754245281219482,2.4754245281219482
13,0.5410256385803223,1.7274249792099,1.7274249792099,0.001,0.08461538702249527,2.4752116203308105,2.4752116203308105
14,0.5692307949066162,1.701697826385498,1.701697826385498,0.001,0.08974359184503555,2.475118637084961,2.475118637084961
15,0.571794867515564,1.6773276329040527,1.6773276329040527,0.001,0.10000000149011612,2.4751181602478027,2.4751181602478027
16,0.571794867515564,1.6549897193908691,1.6549897193908691,0.001,0.1051282063126564,2.4751594066619873,2.4751594066619873
17,0.5794872045516968,1.6333634853363037,1.6333634853363037,0.001,0.1051282063126564,2.4752678871154785,2.4752678871154785
18,0.5948718190193176,1.611621618270874,1.611621618270874,0.001,0.11794871836900711,2.4754695892333984,2.4754695892333984
19,0.6051282286643982,1.5892138481140137,1.5892138481140137,0.001,0.11794871836900711,2.475735664367676,2.475735664367676
