epoch,accuracy,categorical_crossentropy,loss,lr,val_accuracy,val_categorical_crossentropy,val_loss
0,0.05844155699014664,2.443690061569214,2.443690061569214,0.001,0.06265664100646973,1.783085584640503,1.783085584640503
1,0.30519479513168335,1.8147547245025635,1.8147547245025635,0.001,0.4010024964809418,1.7823004722595215,1.7823004722595215
2,0.4220779240131378,1.3910610675811768,1.3910610675811768,0.001,0.4010024964809418,1.7817214727401733,1.7817214727401733
3,0.551948070526123,1.144150972366333,1.144150972366333,0.001,0.4010024964809418,1.781325101852417,1.781325101852417
4,0.5844155550003052,1.074568271636963,1.074568271636963,0.001,0.4010024964809418,1.7810306549072266,1.7810306549072266
5,0.6233766078948975,1.0443733930587769,1.0443733930587769,0.001,0.4010024964809418,1.7808400392532349,1.7808400392532349
6,0.6233766078948975,1.0234715938568115,1.0234715938568115,0.001,0.49624061584472656,1.7802824974060059,1.7802824974060059
7,0.6168830990791321,1.0054744482040405,1.0054744482040405,0.001,0.1428571492433548,1.7792351245880127,1.7792351245880127
8,0.6168830990791321,0.9914692640304565,0.9914692640304565,0.001,0.1428571492433548,1.7780399322509766,1.7780399322509766
9,0.6103895902633667,0.9790117144584656,0.9790117144584656,0.001,0.1428571492433548,1.7763385772705078,1.7763385772705078
10,0.6103895902633667,0.967275857925415,0.967275857925415,0.001,0.10275689512491226,1.7742986679077148,1.7742986679077148
11,0.6233766078948975,0.9579979181289673,0.9579979181289673,0.001,0.3909774422645569,1.771890640258789,1.771890640258789
12,0.6363636255264282,0.9485615491867065,0.9485615491867065,0.001,0.4010024964809418,1.7691835165023804,1.7691835165023804
13,0.6298701167106628,0.9378516674041748,0.9378516674041748,0.001,0.4010024964809418,1.7660495042800903,1.7660495042800903
14,0.6168830990791321,0.927180290222168,0.927180290222168,0.001,0.4010024964809418,1.7626324892044067,1.7626324892044067
15,0.6298701167106628,0.9161495566368103,0.9161495566368103,0.001,0.4010024964809418,1.758685827255249,1.758685827255249
16,0.649350643157959,0.9042148590087891,0.9042148590087891,0.001,0.4010024964809418,1.7538468837738037,1.7538468837738037
17,0.6558441519737244,0.8913108706474304,0.8913108706474304,0.001,0.4010024964809418,1.7486258745193481,1.7486258745193481
18,0.6623376607894897,0.8766376376152039,0.8766376376152039,0.001,0.4010024964809418,1.7428451776504517,1.7428451776504517
19,0.6688311696052551,0.861319899559021,0.861319899559021,0.001,0.4010024964809418,1.7370880842208862,1.7370880842208862
20,0.6753246784210205,0.8485179543495178,0.8485179543495178,0.001,0.4010024964809418,1.7305984497070312,1.7305984497070312
21,0.6558441519737244,0.8713374733924866,0.8713374733924866,0.001,0.4010024964809418,1.7251620292663574,1.7251620292663574
22,0.649350643157959,0.8847240805625916,0.8847240805625916,0.001,0.4010024964809418,1.7196584939956665,1.7196584939956665
23,0.6428571343421936,0.8954176306724548,0.8954176306724548,0.001,0.4010024964809418,1.7145843505859375,1.7145843505859375
24,0.6623376607894897,0.8823893070220947,0.8823893070220947,0.001,0.4010024964809418,1.7092880010604858,1.7092880010604858
25,0.6428571343421936,0.8605315685272217,0.8605315685272217,0.001,0.4010024964809418,1.7031735181808472,1.7031735181808472
26,0.649350643157959,0.8407769203186035,0.8407769203186035,0.001,0.4010024964809418,1.6976627111434937,1.6976627111434937
27,0.701298713684082,0.819756031036377,0.819756031036377,0.001,0.4010024964809418,1.6937012672424316,1.6937012672424316
28,0.7142857313156128,0.800735592842102,0.800735592842102,0.001,0.4010024964809418,1.691300868988037,1.691300868988037
29,0.7272727489471436,0.7829580307006836,0.7829580307006836,0.001,0.4010024964809418,1.6895215511322021,1.6895215511322021
30,0.7272727489471436,0.7616557478904724,0.7616557478904724,0.001,0.4010024964809418,1.6882990598678589,1.6882990598678589
31,0.7337662577629089,0.7512110471725464,0.7512110471725464,0.001,0.4010024964809418,1.6868946552276611,1.6868946552276611
32,0.6753246784210205,0.7979317903518677,0.7979317903518677,0.001,0.4010024964809418,1.6863564252853394,1.6863564252853394
33,0.6363636255264282,0.9368458390235901,0.9368458390235901,0.001,0.4010024964809418,1.68217933177948,1.68217933177948
34,0.6623376607894897,0.8400183320045471,0.8400183320045471,0.001,0.4010024964809418,1.679829716682434,1.679829716682434
35,0.6688311696052551,0.8620128631591797,0.8620128631591797,0.001,0.4010024964809418,1.6770402193069458,1.6770402193069458
36,0.6753246784210205,0.8174073100090027,0.8174073100090027,0.001,0.4010024964809418,1.6749250888824463,1.6749250888824463
37,0.701298713684082,0.8089773654937744,0.8089773654937744,0.001,0.4010024964809418,1.6740375757217407,1.6740375757217407
38,0.7077922224998474,0.8002135157585144,0.8002135157585144,0.001,0.4010024964809418,1.674411654472351,1.674411654472351
39,0.6948052048683167,0.7860671281814575,0.7860671281814575,0.001,0.4010024964809418,1.675316333770752,1.675316333770752
40,0.7077922224998474,0.7569378614425659,0.7569378614425659,0.001,0.4010024964809418,1.6776138544082642,1.6776138544082642
41,0.7142857313156128,0.7503467798233032,0.7503467798233032,0.001,0.4010024964809418,1.6815800666809082,1.6815800666809082
42,0.7142857313156128,0.737817108631134,0.737817108631134,0.001,0.4010024964809418,1.6859822273254395,1.6859822273254395
43,0.7142857313156128,0.718216598033905,0.718216598033905,0.001,0.4010024964809418,1.6902064085006714,1.6902064085006714
44,0.7142857313156128,0.7016195058822632,0.7016195058822632,0.001,0.4010024964809418,1.6941684484481812,1.6941684484481812
