epoch,accuracy,categorical_crossentropy,loss,lr,val_accuracy,val_categorical_crossentropy,val_loss
0,0.6100000143051147,0.687237024307251,0.687237024307251,0.001,0.6399999856948853,0.632577657699585,0.632577657699585
1,0.6899999976158142,0.5966389179229736,0.5966389179229736,0.001,0.6399999856948853,0.5873674154281616,0.5873674154281616
2,0.6899999976158142,0.5481744408607483,0.5481744408607483,0.001,0.6499999761581421,0.5432413220405579,0.5432413220405579
3,0.7099999785423279,0.5012308359146118,0.5012308359146118,0.001,0.7799999713897705,0.5058296322822571,0.5058296322822571
4,0.800000011920929,0.45882800221443176,0.45882800221443176,0.001,0.7699999809265137,0.46919962763786316,0.46919962763786316
5,0.800000011920929,0.4188630282878876,0.4188630282878876,0.001,0.7400000095367432,0.45021170377731323,0.45021170377731323
6,0.7900000214576721,0.3805461823940277,0.3805461823940277,0.001,0.7400000095367432,0.45896437764167786,0.45896437764167786
7,0.800000011920929,0.3743499517440796,0.3743499517440796,0.001,0.7400000095367432,0.475884348154068,0.475884348154068
8,0.8199999928474426,0.3533802032470703,0.3533802032470703,0.001,0.7300000190734863,0.48136746883392334,0.48136746883392334
9,0.8299999833106995,0.35065069794654846,0.35065069794654846,0.001,0.7400000095367432,0.47274795174598694,0.47274795174598694
10,0.8199999928474426,0.3306225538253784,0.3306225538253784,0.001,0.7699999809265137,0.4543512761592865,0.4543512761592865
11,0.8399999737739563,0.30266013741493225,0.30266013741493225,0.001,0.7900000214576721,0.435068279504776,0.435068279504776
12,0.8399999737739563,0.30955246090888977,0.30955246090888977,0.001,0.800000011920929,0.4170858860015869,0.4170858860015869
13,0.8500000238418579,0.27952176332473755,0.27952176332473755,0.001,0.8199999928474426,0.40280288457870483,0.40280288457870483
14,0.8700000047683716,0.26688727736473083,0.26688727736473083,0.001,0.8199999928474426,0.3915504813194275,0.3915504813194275
15,0.8700000047683716,0.2758563756942749,0.2758563756942749,0.001,0.8199999928474426,0.3822776675224304,0.3822776675224304
16,0.8999999761581421,0.24588000774383545,0.24588000774383545,0.001,0.8500000238418579,0.3796822726726532,0.3796822726726532
17,0.8899999856948853,0.24958571791648865,0.24958571791648865,0.001,0.8399999737739563,0.38520577549934387,0.38520577549934387
18,0.8700000047683716,0.26475629210472107,0.26475629210472107,0.001,0.8600000143051147,0.39001426100730896,0.39001426100730896
19,0.8899999856948853,0.26315781474113464,0.26315781474113464,0.001,0.8500000238418579,0.39943718910217285,0.39943718910217285
20,0.8799999952316284,0.21035921573638916,0.21035921573638916,0.001,0.8399999737739563,0.40906602144241333,0.40906602144241333
21,0.8999999761581421,0.23187784850597382,0.23187784850597382,0.001,0.8100000023841858,0.41901251673698425,0.41901251673698425
22,0.9100000262260437,0.21340791881084442,0.21340791881084442,0.001,0.8500000238418579,0.4090059995651245,0.4090059995651245
23,0.8799999952316284,0.2029654085636139,0.2029654085636139,0.001,0.8399999737739563,0.403533935546875,0.403533935546875
24,0.9100000262260437,0.22667333483695984,0.22667333483695984,0.001,0.8399999737739563,0.4035140872001648,0.4035140872001648
25,0.9100000262260437,0.1887633502483368,0.1887633502483368,0.001,0.8500000238418579,0.4013253450393677,0.4013253450393677
26,0.8899999856948853,0.20200319588184357,0.20200319588184357,0.001,0.8299999833106995,0.4116747975349426,0.4116747975349426
27,0.949999988079071,0.16450050473213196,0.16450050473213196,0.001,0.8399999737739563,0.4183269143104553,0.4183269143104553
28,0.8899999856948853,0.21707355976104736,0.21707355976104736,0.001,0.8500000238418579,0.41381457448005676,0.41381457448005676
29,0.9300000071525574,0.15455973148345947,0.15455973148345947,0.001,0.8600000143051147,0.4155576825141907,0.4155576825141907
30,0.9300000071525574,0.14615973830223083,0.14615973830223083,0.001,0.8399999737739563,0.42470821738243103,0.42470821738243103
31,0.9300000071525574,0.1481248438358307,0.1481248438358307,0.001,0.8299999833106995,0.4421635568141937,0.4421635568141937
32,0.949999988079071,0.13421176373958588,0.13421176373958588,0.001,0.8399999737739563,0.4470563530921936,0.4470563530921936
33,0.9300000071525574,0.15287010371685028,0.15287010371685028,0.001,0.8500000238418579,0.4336213767528534,0.4336213767528534
34,0.9399999976158142,0.1364736109972,0.1364736109972,0.001,0.8399999737739563,0.41246750950813293,0.41246750950813293
